"product_key","product_name","brand","subcategory","category","order_count","units_sold","revenue_usd","cost_usd","profit_usd","profit_margin"
"1396","Contoso Expandable Cordless Phone System M008 Grey","Contoso","Home & Office Phones","Cell phones","14","41","942.59","433.37","509.22","0.5402"
"1397","Contoso Phone System Accessory Handset with Charger M308 Grey","Contoso","Home & Office Phones","Cell phones","17","60","1619.40","744.60","874.80","0.5402"
"1398","Contoso 2-Line Corded Cordless Telephone M202 Grey","Contoso","Home & Office Phones","Cell phones","14","45","1304.55","599.85","704.70","0.5402"
"1399","Contoso 4-Line Corded Cordless Telephone M203 Grey","Contoso","Home & Office Phones","Cell phones","30","90","2969.10","1365.30","1603.80","0.5402"
"1400","Contoso Expandable 3-Handset Cordless Phone System M204 Grey","Contoso","Home & Office Phones","Cell phones","14","40","1439.60","662.00","777.60","0.5402"
"1401","Contoso Expandable 2-Handset Cordless Phone System M205 Grey","Contoso","Home & Office Phones","Cell phones","17","50","2009.50","924.00","1085.50","0.5402"
"1402","Contoso Expandable 4-Handset Cordless Phone System M206 Grey","Contoso","Home & Office Phones","Cell phones","17","57","2497.17","1148.55","1348.62","0.5401"
"1403","Contoso Expandable1-Handset Cordless Phone System M207 Grey","Contoso","Home & Office Phones","Cell phones","18","53","2514.32","1156.46","1357.86","0.5401"
"1404","Contoso Digital Cordless Expansion Handset Phone M900 Grey","Contoso","Home & Office Phones","Cell phones","16","34","1121.66","515.78","605.88","0.5402"
"1405","Contoso 2-Line Speakerphone M109 Grey","Contoso","Home & Office Phones","Cell phones","17","51","1835.49","844.05","991.44","0.5402"
"1406","Contoso Phone with Memory Dialing-single line E88 Grey","Contoso","Home & Office Phones","Cell phones","25","74","1050.06","535.02","515.04","0.4905"
"1407","Contoso Phone with Memory Dialing-2 lines E90 Grey","Contoso","Home & Office Phones","Cell phones","24","50","800.00","408.00","392.00","0.4900"
"1408","The Phone Company Touch Screen Phone 1600 TFT-2.2"" L200 Black","The Phone Company","Touch Screen Phones","Cell phones","52","182","96278.00","31899.14","64378.86","0.6687"
"1409","The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Black","The Phone Company","Touch Screen Phones","Cell phones","56","187","110143.00","36493.05","73649.95","0.6687"
"1410","The Phone Company Touch Screen Phones 26-2.2"" M200 Black","The Phone Company","Touch Screen Phones","Cell phones","50","144","33120.00","15230.88","17889.12","0.5401"
"1411","The Phone Company Touch Screen Phones 26-1.4"" M250 Black","The Phone Company","Touch Screen Phones","Cell phones","56","176","47168.00","21690.24","25477.76","0.5401"
"1412","The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Black","The Phone Company","Touch Screen Phones","Cell phones","55","189","54621.00","25118.10","29502.90","0.5401"
"1413","The Phone Company Touch Screen Phones SAW/Built-in M801 Black","The Phone Company","Touch Screen Phones","Cell phones","45","144","43056.00","19800.00","23256.00","0.5401"
"1414","The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Black","The Phone Company","Touch Screen Phones","Cell phones","55","182","46592.00","21426.86","25165.14","0.5401"
"1415","The Phone Company Touch Screen Phones Infrared M901 Black","The Phone Company","Touch Screen Phones","Cell phones","54","165","49500.00","22763.40","26736.60","0.5401"
"1416","The Phone Company Touch Screen Phones Capacitive M908 Black","The Phone Company","Touch Screen Phones","Cell phones","54","163","50204.00","23087.32","27116.68","0.5401"
"1417","The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Black","The Phone Company","Touch Screen Phones","Cell phones","51","153","41004.00","18855.72","22148.28","0.5401"
"1418","The Phone Company Touch Screen Phones SAW/On-wall M806 Black","The Phone Company","Touch Screen Phones","Cell phones","48","137","40141.00","18459.38","21681.62","0.5401"
"1419","The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Black","The Phone Company","Touch Screen Phones","Cell phones","51","149","38442.00","17678.85","20763.15","0.5401"
"1420","The Phone Company Finger Touch Screen Phones M30 Black","The Phone Company","Touch Screen Phones","Cell phones","54","164","32636.00","15007.64","17628.36","0.5402"
"1421","The Phone Company Pen Touch Screen Phones-2.6"" M320 Black","The Phone Company","Touch Screen Phones","Cell phones","52","156","45240.00","20804.16","24435.84","0.5401"
"1422","The Phone Company Sharp Touch Screen Phones M910 Black","The Phone Company","Touch Screen Phones","Cell phones","50","157","47257.00","21731.94","25525.06","0.5401"
"1423","The Phone Company Touch Screen Phones - CRT M11 Black","The Phone Company","Touch Screen Phones","Cell phones","52","147","27783.00","12775.77","15007.23","0.5402"
"1424","The Phone Company Touch Screen Phones - LCD M12 Black","The Phone Company","Touch Screen Phones","Cell phones","48","165","33000.00","15175.05","17824.95","0.5402"
"1425","The Phone Company Touch Screen Phone 1600 TFT-2.2"" L200 Grey","The Phone Company","Touch Screen Phones","Cell phones","51","151","79879.00","26465.77","53413.23","0.6687"
"1426","The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Grey","The Phone Company","Touch Screen Phones","Cell phones","57","177","104253.00","34541.55","69711.45","0.6687"
"1427","The Phone Company Touch Screen Phones 26-2.2"" M200 Grey","The Phone Company","Touch Screen Phones","Cell phones","60","195","44850.00","20625.15","24224.85","0.5401"
"1428","The Phone Company Touch Screen Phones 26-1.4"" M250 Grey","The Phone Company","Touch Screen Phones","Cell phones","49","171","45828.00","21074.04","24753.96","0.5401"
"1429","The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Grey","The Phone Company","Touch Screen Phones","Cell phones","40","117","33813.00","15549.30","18263.70","0.5401"
"1430","The Phone Company Touch Screen Phones SAW/Built-in M801 Grey","The Phone Company","Touch Screen Phones","Cell phones","50","143","42757.00","19662.50","23094.50","0.5401"
"1431","The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Grey","The Phone Company","Touch Screen Phones","Cell phones","64","170","43520.00","20014.10","23505.90","0.5401"
"1432","The Phone Company Touch Screen Phones Infrared M901 Grey","The Phone Company","Touch Screen Phones","Cell phones","51","192","57600.00","26488.32","31111.68","0.5401"
"1433","The Phone Company Touch Screen Phones Capacitive M908 Grey","The Phone Company","Touch Screen Phones","Cell phones","48","155","47740.00","21954.20","25785.80","0.5401"
"1434","The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Grey","The Phone Company","Touch Screen Phones","Cell phones","64","210","56280.00","25880.40","30399.60","0.5401"
"1435","The Phone Company Touch Screen Phones SAW/On-wall M806 Grey","The Phone Company","Touch Screen Phones","Cell phones","45","129","37797.00","17381.46","20415.54","0.5401"
"1436","The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Grey","The Phone Company","Touch Screen Phones","Cell phones","56","184","47472.00","21831.60","25640.40","0.5401"
"1437","The Phone Company Finger Touch Screen Phones M30 Grey","The Phone Company","Touch Screen Phones","Cell phones","60","187","37213.00","17112.37","20100.63","0.5402"
"1438","The Phone Company Pen Touch Screen Phones M320 Grey","The Phone Company","Touch Screen Phones","Cell phones","59","170","49300.00","22671.20","26628.80","0.5401"
"1439","The Phone Company Sharp Touch Screen Phones M910 Grey","The Phone Company","Touch Screen Phones","Cell phones","58","190","57190.00","26299.80","30890.20","0.5401"
"1440","The Phone Company Touch Screen Phones - CRT M11 Grey","The Phone Company","Touch Screen Phones","Cell phones","57","173","32697.00","15035.43","17661.57","0.5402"
"1441","The Phone Company Touch Screen Phones - LCD M12 Grey","The Phone Company","Touch Screen Phones","Cell phones","45","146","29200.00","13427.62","15772.38","0.5402"
"1442","The Phone Company Touch Screen Phone 1600 TFT-2.2"" L200 Gold","The Phone Company","Touch Screen Phones","Cell phones","43","113","59777.00","19805.51","39971.49","0.6687"
"1443","The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Gold","The Phone Company","Touch Screen Phones","Cell phones","58","201","118389.00","39225.15","79163.85","0.6687"
"1444","The Phone Company Touch Screen Phones 26-2.2"" M200 Gold","The Phone Company","Touch Screen Phones","Cell phones","61","191","43930.00","20202.07","23727.93","0.5401"
"1445","The Phone Company Touch Screen Phones 26-1.4"" M250 Gold","The Phone Company","Touch Screen Phones","Cell phones","54","196","52528.00","24155.04","28372.96","0.5401"
"1446","The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Gold","The Phone Company","Touch Screen Phones","Cell phones","56","152","43928.00","20200.80","23727.20","0.5401"
"1447","The Phone Company Touch Screen Phones SAW/Built-in M801 Gold","The Phone Company","Touch Screen Phones","Cell phones","57","182","54418.00","25025.00","29393.00","0.5401"
"1448","The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Gold","The Phone Company","Touch Screen Phones","Cell phones","47","140","35840.00","16482.20","19357.80","0.5401"
"1449","The Phone Company Touch Screen Phones Infrared M901 Gold","The Phone Company","Touch Screen Phones","Cell phones","65","224","67200.00","30903.04","36296.96","0.5401"
"1450","The Phone Company Touch Screen Phones Capacitive M908 Gold","The Phone Company","Touch Screen Phones","Cell phones","52","174","53592.00","24645.36","28946.64","0.5401"
"1451","The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Gold","The Phone Company","Touch Screen Phones","Cell phones","45","130","34840.00","16021.20","18818.80","0.5401"
"1452","The Phone Company Touch Screen Phones SAW/On-wall M806 Gold","The Phone Company","Touch Screen Phones","Cell phones","54","150","43950.00","20211.00","23739.00","0.5401"
"1453","The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Gold","The Phone Company","Touch Screen Phones","Cell phones","75","217","55986.00","25747.05","30238.95","0.5401"
"1454","The Phone Company Finger Touch Screen Phones M30 Gold","The Phone Company","Touch Screen Phones","Cell phones","58","194","38606.00","17752.94","20853.06","0.5402"
"1455","The Phone Company Pen Touch Screen Phones M320 Gold","The Phone Company","Touch Screen Phones","Cell phones","54","190","55100.00","25338.40","29761.60","0.5401"
"1456","The Phone Company Sharp Touch Screen Phones M910 Gold","The Phone Company","Touch Screen Phones","Cell phones","55","186","55986.00","25746.12","30239.88","0.5401"
"1457","The Phone Company Touch Screen Phones - CRT M11 Gold","The Phone Company","Touch Screen Phones","Cell phones","55","171","32319.00","14861.61","17457.39","0.5402"
"1458","The Phone Company Touch Screen Phones - LCD M12 Gold","The Phone Company","Touch Screen Phones","Cell phones","71","256","51200.00","23544.32","27655.68","0.5402"
"1459","Contoso Touch Screen Phones 5-Wire/Built-in M500 Black","Contoso","Touch Screen Phones","Cell phones","64","209","53504.00","24605.57","28898.43","0.5401"
"1460","Contoso Touch Screen Phones Infrared M901 Black","Contoso","Touch Screen Phones","Cell phones","51","177","53100.00","24418.92","28681.08","0.5401"
"1461","Contoso Touch Screen Phones Capacitive M908 Black","Contoso","Touch Screen Phones","Cell phones","51","158","48664.00","22379.12","26284.88","0.5401"
"1462","Contoso Touch Screen Phones 4-Wire/ Built-in M205 Black","Contoso","Touch Screen Phones","Cell phones","59","200","53600.00","24648.00","28952.00","0.5401"
"1463","Contoso Touch Screen Phones SAW/On-wall M806 Black","Contoso","Touch Screen Phones","Cell phones","52","156","45708.00","21019.44","24688.56","0.5401"
"1464","Contoso Touch Screen Phones 5-Wire/On-wall M508 Black","Contoso","Touch Screen Phones","Cell phones","56","163","42054.00","19339.95","22714.05","0.5401"
"1465","Contoso Finger Touch Screen Phones M30 Black","Contoso","Touch Screen Phones","Cell phones","69","223","44377.00","20406.73","23970.27","0.5402"
"1466","Contoso Pen Touch Screen Phones M320 Black","Contoso","Touch Screen Phones","Cell phones","48","164","47560.00","21871.04","25688.96","0.5401"
"1467","Contoso Sharp Touch Screen Phones M910 Black","Contoso","Touch Screen Phones","Cell phones","55","163","49063.00","22562.46","26500.54","0.5401"
"1468","Contoso Touch Screen Phones - CRT M11 Black","Contoso","Touch Screen Phones","Cell phones","48","121","22869.00","10516.11","12352.89","0.5402"
"1469","Contoso Touch Screen Phones  - LCD M12 Black","Contoso","Touch Screen Phones","Cell phones","77","209","41800.00","19221.73","22578.27","0.5402"
"1470","The Phone Company Smart phones without camera E100 Black","The Phone Company","Smart phones & PDAs","Cell phones","37","120","15480.00","7892.40","7587.60","0.4902"
"1471","The Phone Company Microsoft Windows Mobile M200 Black","The Phone Company","Smart phones & PDAs","Cell phones","24","72","16488.00","7582.32","8905.68","0.5401"
"1472","The Phone Company Smart phones 4 GB of Memory M300 Black","The Phone Company","Smart phones & PDAs","Cell phones","31","105","25095.00","11540.55","13554.45","0.5401"
"1473","The Phone Company Smart phones 8 GB of Memory M400 Black","The Phone Company","Smart phones & PDAs","Cell phones","28","89","23941.00","11009.30","12931.70","0.5401"
"1474","The Phone Company Smart phones 160x160 M26 Black","The Phone Company","Smart phones & PDAs","Cell phones","22","54","11232.00","5165.10","6066.90","0.5401"
"1475","The Phone Company Smart phones 6-LINE SCREEN M21 Black","The Phone Company","Smart phones & PDAs","Cell phones","37","139","31970.00","14702.03","17267.97","0.5401"
"1476","The Phone Company Smart phones -320 x 320 M86 Black","The Phone Company","Smart phones & PDAs","Cell phones","44","148","42624.00","19601.12","23022.88","0.5401"
"1477","The Phone Company Smart phones Unlocked M300 Black","The Phone Company","Smart phones & PDAs","Cell phones","23","53","14151.00","6507.34","7643.66","0.5401"
"1478","The Phone Company Smart phones Expert M400 Black","The Phone Company","Smart phones & PDAs","Cell phones","29","85","25500.00","11726.60","13773.40","0.5401"
"1479","The Phone Company Smart phones Unlocked International M800 Black","The Phone Company","Smart phones & PDAs","Cell phones","39","109","33790.00","15539.04","18250.96","0.5401"
"1480","The Phone Company Smart phones without camera E100 Grey","The Phone Company","Smart phones & PDAs","Cell phones","38","121","15609.00","7958.17","7650.83","0.4902"
"1481","The Phone Company Microsoft Windows Mobile M200 Grey","The Phone Company","Smart phones & PDAs","Cell phones","38","125","28625.00","13163.75","15461.25","0.5401"
"1482","The Phone Company Smart phones 4 GB of Memory M300 Grey","The Phone Company","Smart phones & PDAs","Cell phones","33","103","24617.00","11320.73","13296.27","0.5401"
"1483","The Phone Company Smart phones 8 GB of Memory M400 Grey","The Phone Company","Smart phones & PDAs","Cell phones","37","113","30397.00","13978.10","16418.90","0.5401"
"1484","The Phone Company Smart phones 160x160 M26 Grey","The Phone Company","Smart phones & PDAs","Cell phones","38","115","23920.00","10999.75","12920.25","0.5401"
"1485","The Phone Company Smart phones 6-LINE SCREEN M21 Grey","The Phone Company","Smart phones & PDAs","Cell phones","34","107","24610.00","11317.39","13292.61","0.5401"
"1486","The Phone Company Smart phones 320 x 320 M86 Grey","The Phone Company","Smart phones & PDAs","Cell phones","36","120","34560.00","15892.80","18667.20","0.5401"
